apartment_id,fecha_review,Review,RatingPrediccion
15015363,2019-01-06T05:00:00Z,loft welllocated extremely secure charming well vera attentive always available answer questionsa however thought bit cramped four people sofa bed little small minor detail slept well view balcony beautiful apart dacor place super stylish would definitely return,9.17
15015363,2019-01-27T05:00:00Z,itas small apartment wellequipped really liked itas located consider best area barra da tijuca,5.4
15015363,2019-01-31T05:00:00Z,wont regret,4.82
15015363,2019-02-04T05:00:00Z,space vera exactly photo show itas charming cozy clean wellequipped vera guided u every step available anything needed apartment wellequipped didnat difficulty preparing meal condominium also lovely location really nice close olegario pantoja great day certainly return soon,9.03
15113580,2018-12-30T05:00:00Z,place perfect starting point enjoy everything rio de janeiro offer excellent location good use interior space,4.64
15073600,2017-01-04T05:00:00Z,loved stay luzas apartment welllocated clean tidy magnificent view luz husband perfect host friendly communicative available,9.56
15073600,2017-03-02T05:00:00Z,arrived apartment impeccably clean luz welcoming felt home within minute place close metro block away also close city center southern zone wonderful view lot cool thing around restaurant cinema market bakery pharmacy pleasure stay hope return,9.33
15073600,2017-07-10T04:00:00Z,accommodation incredible view stunning luz attentive provided u necessary support beginning end absolutely certain definitely return,8.95
15073600,2018-01-01T05:00:00Z,space simply unforgettable magical view window complement space comfortably accommodated wife neighborhood incredibly quiet luz extremely attentive helpful special recommend time,9.32
15073600,2018-02-16T05:00:00Z,highly recommend staying view amazing air conditioner work great important apartment extremely clean good location owner nice people,9.04
15073600,2019-01-02T05:00:00Z,pleasant apartment welllocated nice neighborhood view exceptional air conditioning work well baby bed useful traveling young child,8.9
14960783,2017-02-28T05:00:00Z,good location excellent stay welcoming loved stay return soon,9.28
14960783,2017-06-10T04:00:00Z,host canceled reservation day arrival automated posting,2.25
14960783,2017-06-19T04:00:00Z,apartment fantastic cozy spacious three people enough location incredible bakery grocery store bar shopping mall bus nearby iohanna wasnat city time mother welcomed u well super attentive lovely recommend would definitely stay future trip rio,9.61
14960783,2017-09-14T04:00:00Z,apartment good itas located super quiet street close street metro station super highquality photo app kitchen wellequipped trip iohannaas mother dona neusa helpful attentive,8.93
14960783,2017-09-18T04:00:00Z,loved location apartment clean organized,9.11
14960783,2017-11-21T05:00:00Z,nice place,2.94
14960783,2017-11-27T05:00:00Z,apartment exactly appeared photo air conditioning bedroom sufficient u pleasant stay checkin checkout quiet without problem itas quiet street shop bar restaurant nearby high point ease access travelling main tourist attraction website hidden airbnb weare certain weall return,6.24
14960783,2018-02-14T05:00:00Z,highlight apartment spacious delightful balcony location everything within walking distance including carnival block market bar bakery hour bank shower lovely utensil sufficient area safe iohanna incredibly responsive helping u whatever needed always answering message quickly definitely recommend apartment anyone wanting stay rio cozy welllocated environment,9.18
15097549,2016-10-09T04:00:00Z,top city like rio deserves top apartment like everything great shop metrorestaurantbeach sorround hearth copacabana like spend word thiago host everytime helpfull nice u next time rio course,8.6
15097549,2016-10-18T04:00:00Z,owner waiting u arrived kind speaks english well house furniture new clean everything needed provided location perfect two minute walk copacabana beach metro secured entrance give comfortable feeling enjoyed stay much would definitely recommend airbnb apartment,9.28
15097549,2017-04-15T04:00:00Z,would like thank deborah thiago cordial service kindness absolutely loved stay perfect apartment excellent wellfurnished everything needed clean cozy superbly located certainly return future occasion spread word,9.48
15097549,2017-08-27T04:00:00Z,apartment clean comfortable wellorganized equipped location excellent close beach heart copacabana thiago friendly time recommend,9.41
15097549,2017-09-25T04:00:00Z,great apartment location incredible safe apartment completely new air conditioning cable tv internet everything fantastic option staying copacabana,8.93
15097549,2017-10-24T04:00:00Z,great location apartment good condition shown photo,7.46
15097549,2018-01-06T05:00:00Z,recommended family property match find upon arrival apartment located street several restaurant shop food itas meter copacabana beach thiago excellent friendly host,6.4
15097549,2018-01-30T05:00:00Z,highly recommend thiagoas apartment itas good location apartment comfortablea,4.85
15097549,2018-05-06T04:00:00Z,first time renting apartment airbnb essentially test run three adult one child apartment expected although amenity hadnat even previously mentioned building strict security plus considering rio de janeiro area itas close good inexpensive restaurant thereas bakery meter building thatas fantastic thereas also supermarket pharmacy nearby provided two beach chair umbrella everything perfect term checkin checkout term cost versus benefit ideal u could gotten two room equivalent hotel paying much return copacabana reference consider,7.4
15097549,2018-08-20T04:00:00Z,apartment thiago really good everything brand new clean tidy especially prepared welcome guest highly recommend,8.87
15097549,2018-09-12T04:00:00Z,really liked apartment met need clean wellorganized internet television working well itas right next everything beach restaurant bakery etc highly recommend apartment,9.14
15097549,2019-01-19T05:00:00Z,great apartment clean fresh comfortable,9.27
15207920,2017-02-14T05:00:00Z,excellent apartment excellent location service excellent thanks mauricio wife adriana beautiful basket fruit awaited u upon arrival well can soda mineral water refresh trip adriana mauricio welcomed u kindness explaining everything needed stay adriana speaks perfect english completely facilitated communication apartment best location barra right across beach minute car shopping center walking distance offer wide variety gastronomic option supermarket buy everything needed stay apartment fully equipped people really enjoyed left word gratitude definitely return,9.01
15207920,2017-10-19T04:00:00Z,everything perfect itas always pleasure stay mauricioas apartment many thanks,9.49
15248025,2017-02-27T05:00:00Z,igor good host apartment spacious comfortable immaculate great shower location perfect one block metro two block ipanema beach three block copacabana beach,9.24
15248025,2017-09-25T04:00:00Z,wonderful stay heart ipanema excellent location igor communicative willing help room great excellent shower canat forget wonderful family welcomed u warmly weall definitely return soon,9.49
15248025,2018-01-03T05:00:00Z,excellent location two block ipanema beach igor family pleasant made u feel comfortable,8.41
15248025,2018-02-18T05:00:00Z,stay igor family fantastic lovely made u feel right home meant stay one week ended staying three great location close ipanema copacobana food transport wish could stay longer,8.34
15248025,2018-11-13T05:00:00Z,host canceled reservation day arrival automated posting,2.25
15248025,2018-11-13T05:00:00Z,host canceled reservation day arrival automated posting,2.25
15058677,2016-11-10T05:00:00Z,parent stayed casa cesar loved apartment always clean welllocated close metro cesar great host contacted reservation stay wonderful companion already making plan return,9.28
15058677,2016-11-15T05:00:00Z,loved stay exactly planned even better proximity metro fantastic room super lovely felt really well apartment casar extremely helpful understanding friendly made life much easier would definitely consider staying,9.37
15058677,2016-11-28T05:00:00Z,cesar nice host rio de janeiro life comfortable clean place help whatever need website hidden airbnb,8.71
15058677,2016-12-04T05:00:00Z,cesar always attentive throughout stay description location exactly advertised thank attention recommend please provide review want translate need original text fulfill request clio,6.29
15058677,2017-03-05T05:00:00Z,stay excellent apartment beautiful clean welllocated safe neighborhood two block metro upon arrival casar wasnat home granddaughter received u pleasant highly recommended,9.48
15058677,2019-01-03T05:00:00Z,accommodation centrally located close everything easy connectivity metro bus supermarket pharmacy nearby,9.01
15058677,2019-02-01T05:00:00Z,host attentive responded quickly room stayed everything needed,9.1
15158785,2016-12-13T05:00:00Z,host canceled reservation day arrival automated posting,2.25
15158785,2017-01-02T05:00:00Z,nice location good contact ricardo,4.3
15731780,2017-01-08T05:00:00Z,carla incredible person enthusiastic attentive greeted u extremely warmly kind throughout entire period regarding location apartment condominium small wellequipped conveniently located close beach restaurant bar shopping center etc help daily life carla provides list various tip local spot city region make stay returning rio itas first option stay,9.17
15908244,2019-01-25T05:00:00Z,host canceled reservation day arrival automated posting,2.25
1637159,2014-07-01T04:00:00Z,chad ricardo nice helpful always available anything needed apartment rio apartment anaizing cleaning lady nice left place impecable location perfect world cup right front beach great place stay rio really recomend,7.73
16379687,2017-12-17T05:00:00Z,host canceled reservation day arrival automated posting,2.25
16402511,2018-10-30T04:00:00Z,host canceled reservation day arrival automated posting,2.25
16765282,2017-02-20T05:00:00Z,location unbeatable meter copacabana beach street cantagalo metro station accessible mean transport celia kind u havenat problem whatsoever recommend place,4.98
16765282,2019-01-06T05:00:00Z,celi e excelente estuvimos muy gusto en su departamento la ubicacian e inmejorable,5.28
16686102,2017-04-19T04:00:00Z,host canceled reservation day arrival automated posting,2.25
16686102,2017-05-07T04:00:00Z,apartment perfect location right beach spectacular view alexandre waiting whole time,9.23
16686102,2018-07-24T04:00:00Z,excellent accommodation alexanderas treatment exemplary arrived europe tiring one best experience rio love city thank alexander team,4.32
17230426,2017-03-30T04:00:00Z,maria excellent attentive helpful kind trustworthy,9.29
17230426,2017-05-27T04:00:00Z,host canceled reservation day arrival automated posting,2.25
17149906,2017-12-22T05:00:00Z,leonardo great host easy talk quick response itas good option anyone want spend time rio de janeiro,8.39
17149906,2018-02-23T05:00:00Z,great potential,7.96
17149906,2019-01-03T05:00:00Z,timo apartment leonardo brother jorge nice apartment great space family condominium complex also wellequipped highly recommend,8.09
17584991,2019-01-02T05:00:00Z,apartment spotless facility comfortable private bathroom separate entrance location excellent itas three block ipanema beach many place eat shop nearby thereas supermarket corner thereas subway station one block away great getting around center place need ludo katya kind attentive u recommend place,8.12
18386381,2018-03-25T04:00:00Z,always everything great,9.07
17865057,2017-09-24T04:00:00Z,nice hob oven kitchen,1.99
17865057,2018-07-06T04:00:00Z,everything advertised itas good location clean close host need improve air conditioning unit isnat working satisfactorily itas hotter difficult sleep property,7.74
17865057,2018-10-02T04:00:00Z,everything normal nothing bad location great,8.22
17865057,2018-11-09T05:00:00Z,place good busy work satisfied needsa,2.89
17670314,2017-11-07T05:00:00Z,paula attentive loved everything apartment great location always asking everything okay,9.06
17670314,2017-12-07T05:00:00Z,love place im going straight everything wonderful,7.33
17670314,2017-12-20T05:00:00Z,local time perfect close needed including metro paula attentive everything went arranged liked recommend,9.49
17670314,2018-01-31T05:00:00Z,itas really lovely place paula friendly everything perfect,9.17
17670314,2018-08-07T04:00:00Z,apartment welllocated clean organized thereas hour doorman paula always helpful loved location,9.23
19018752,2017-06-04T04:00:00Z,booked room cassiana itas located inside hotel well looked hotel host location good itas km jeunesse arena surprised expected lessa highly recommend,6.8
19018752,2017-09-17T04:00:00Z,considering location cassiana kind attentive answering question addressed concern room error made checkin checkout process incredibly easy left little gift room arrived space wonderful organized great location since going rock rio pleased know minute walking distance parque olampico event took place super easy access brt wide range public place nearby supermarket pharmacy bakery restaurant shopping center park made great choice intend visit best experience rio de janeiro,9.02
19018752,2017-09-25T04:00:00Z,room perfect couple well located barra went rock rio couldnat chosen better went returned show every day easily condominium also great close minishopping good park cassiana incredibly attentive u highly recommend,9.26
19865325,2017-07-27T04:00:00Z,host canceled reservation day arrival automated posting,2.25
20357635,2017-09-25T04:00:00Z,great location impeccable apartment functional beautiful host detailoriented respectful privacy highly recommended,9.31
20357635,2017-10-15T04:00:00Z,although arthur new airbnb please take chance place made welcome beer fridge apartment amazing clean great energy love going back pool upstairs great concierge friendly think probably top airbnb time book love,9.07
20597925,2017-09-25T04:00:00Z,awesome view nice decoration,8.53
20570876,2018-01-01T05:00:00Z,fernanda nice beginning extremely responsive answered great speed helped u several question including tip city stayed contact throughout entire booking process key factor apartment great location one block beach easy access bus market shop apartment clean organized loved experience would recommend everyone,9.22
20666508,2017-09-27T04:00:00Z,excellent accommodation apartment clean functional cozy access brt bus rapid transit right front condominium providing easy transportation around city best thing accommodation host couple lovely attentive couple first day made feel comfortable made stay pleasant recommend without hesitation,9.5
20666508,2018-05-27T04:00:00Z,daiana rodrigo excellent welcomed u well kind attentive people made u feel completely comfortable,9.29
20693549,2017-09-17T04:00:00Z,stay chusma apartment awful place bit old everything good condition problem hot water wasnat working immediately ready fix even though didnat end needing always available communication hidden airbnb,5.45
20693549,2018-01-25T05:00:00Z,apartment comfortable everything need privileged location safe area doorman available hour day friendly found apartment little dirty especially bathroom kitchen explained previous guest left might matter timing seaora gracia hospitable flexible checkout time inconvenience suffer heat air conditioning doesnat cool much space large doesnat reach room otherwise wonderful stay highly recommended,3.03
20969380,2018-03-08T05:00:00Z,lindos apartment comfortable building theyare right front beach supermarket ground floor bar open hour make stay perfect alina genius always attentive need,9.19
21053564,2018-02-15T05:00:00Z,apartment owned rose well located ipanema close metro avenida visconde de piraja kind shop readily available easy walk beach room bathroom small perfectly adequate single person looking place sleep take bath quietly rose nice person contact son pietro helpful friendly young man always treating well willing give tip best place could enjoy security staff also kind totally recommend roseas apartment rosesa place really well located ipanema close metro visconde de piraja avenue find supermarket pharmacy restaurant room includes bathroom bathroom quite small perfectly adequate single person like simply looking place sleep take shower rose friendly iave much contact son pietro whoas young friendly guy always willing give good advice place iad enjoy really appreciate totally recommend rose place,7.54
21053564,2019-01-03T05:00:00Z,despite photo listing matching room received considerably smaller still felt comfortable location excellent rose friendly also life problem toilet rose quick address since couldnat fixed allowed u use another one shower bathroom isnat comfortable pool area beautiful although access isnat completely free pas tenantas room rest apartment nice comfortable building security lovely time thank much,8.59
2113927,2017-01-03T05:00:00Z,excellent stay sandraas apartment accommodated checkin checkout time according need delay rented new yearas eve friend problem building apartment soon arrived sandra personally received u gave u instruction regarding shower kitchen etc water refrigerator cocacola fruit ready arrived apartment clean space lovely ideal six seven people two bathroom functioning shower right next building thereas snack bar next snack bar thereas banco brasil branch corner thereas itau bank branch loja americana store across building thereas mundo verde store buy healthy preservativefree item also selfservice kilo restaurant good cheap homecooked food weall definitely back soon possible,7.26
2113927,2017-03-01T05:00:00Z,location welllocated although isnat spacious apartment comfortably accommodated guest described host outstanding wead definitely return itas almost mustdo,6.97
2113927,2018-02-14T05:00:00Z,problem checkin friend rented house fat tuesday ash wednesday personal reason couldnat arrive friday day informed sandra would arriving late night response couldnat arrive late night rather saturday morning didnat like already renting house received response soon arrived saturday sandra opened door apartment asked u going arrive sunday disappointed aside terrible situation rest okay house clean wellventilated good stay house welllocated,1.4
20643726,2017-09-25T04:00:00Z,excellent studio fantastic location leblon close best restaurant bar beach apartment cozy clean host attentive u,9.6
20643726,2018-03-26T04:00:00Z,perfect apartment incredibly welllocated super tasty recommend iall definitely return rio stay seanas apartment thank lovely stay,9.32
20643726,2019-01-03T05:00:00Z,great place charming central clean come back,9.09
21059755,2017-11-27T05:00:00Z,incredible highly recommend big hug andr itas turn italy,5.71
21059755,2017-12-06T05:00:00Z,andr great apartment simply fantastic full detail accurate photo super comfortable bed great disposition host,9.26
21059755,2017-12-10T05:00:00Z,apartment wonderful welldecorated tidy also super central location made hospitality even special andraas attention friendliness made u feel completely ease gave u lot good tip rio de janeiro definitely would consider apartment future trip rio,9.2
21059755,2017-12-17T05:00:00Z,staying andreas place couldnat better wholeheartedly recommend without doubt,2.03
21059755,2018-01-29T05:00:00Z,excellent location andr always constant communication making sure everything okay gave good recommendation weekend rio thank andr,8.02
21059755,2018-02-03T05:00:00Z,apartment owned andra located one best area rio itas close shopping leblon rio design many restaurant shop nearby itas also close beach polite helpful would definitely stay,8.71
21059755,2018-02-18T05:00:00Z,andra stylish apartment good location bed shower excellent always important factor good communication good stay,4.47
21059755,2018-02-25T05:00:00Z,andr incredibly attentive fantastic host gave u lot tip made u feel right home apartment super cozy welldecorated fantastic location definitely return,9.71
21059755,2018-04-13T04:00:00Z,room comfortable clean apartment wellequipped impeccably maintained kind welcoming highly recommended location nicest part leblon close shopping center metro block away,9.46
21059755,2018-08-19T04:00:00Z,highly recommend warmly welcomed exceeded expectation,8.08
21059755,2018-09-02T04:00:00Z,great location got lot tip andre apartment fantastic,9.16
21059755,2018-10-14T04:00:00Z,andrei kind host apartment steal location couldnat better warmly welcomed treated stay communication easy quick would definitely return,6.77
21059755,2018-10-20T04:00:00Z,best airbnb rental wouldnt hesitate recommend day many itas half block shopping center across police station hour security close beach metro station interior completely furnished,8.01
21059755,2018-10-24T04:00:00Z,everything perfect location great cleanliness excellent space fantastic host provided excellent tip definitely return apartment marvelous,9.66
21059755,2018-10-27T04:00:00Z,host fantastic person incredibly helpful approachable make guest feel comfortable apartment cozy delicious excellent taste decoration music wish best hope stay,9.47
21059755,2018-11-26T05:00:00Z,excellent accommodation welllocated everything spotless wellorganized,9.24
21059755,2018-12-13T05:00:00Z,good great location comfort style andra also kind,8.69
21059755,2018-12-20T05:00:00Z,excellent location cooltrendy atmosphere great host,8.63
21059755,2019-01-02T05:00:00Z,andre airbnb host friend apartment super cute look even better photo great host showed u around well definitely coming back valeu,6.72
21059755,2019-01-26T05:00:00Z,andraas responsiveness impeccable answered question enthusiastically readily available help room bathroom good condition clean nicely decorated website airbnb wholeheartedly recommends property anyone looking stay,8.77
21059755,2019-01-30T05:00:00Z,location excellent good security access building nearby amenity helpful stay furthermore accommodation comfortable clean host demonstrated empathy friendliness highly recommend,7.95
21059755,2019-02-04T05:00:00Z,andras apartment charming space welldecorated clean great location anyone planning visit south zone rio highly recommend,9.11
21059755,2019-02-10T05:00:00Z,apartment extremely stylish wellmaintained room bed comfortable however highlight hosta hospitality incredibly kind helpful friendly flexible ensure comfortable,9.37
2085520,2014-02-13T05:00:00Z,apartment lovely itas wellmaintained look like photo great location secure diogo gilmario anadeia kind always willing address concern would definitely contact another visit rio many thanks diogo dedication,8.07
2085520,2014-03-14T04:00:00Z,lovely apartment located gorgeous spot block away copacabana beach flat airy clean relatively silent compared place around area diogo gilmario responsive provide first class service would definitely go back stay recommended,6.52
2085520,2014-03-21T04:00:00Z,location perfect exploring rio itas block av nossa senhora de copacabana bus cityas tourist attraction pas block cantagalo metro station itas close walk copacabana beach arpoador ipanema neighborhood packed place eat salty snack bar restaurant two supermarket within one two block apartment spacious comfortable bright see copacabana beach window itas high floor sleep window open thank much diogo apartment allowed u make incredible city like rouen loved great location itas close avenida rio nossa senhora de copacabana bus go tourist point city block cantagalo metro station itas close beach copacabana arpoador ipanema neighborhood full place eat salty snack bar restaurant two supermarket nearby apartment spacious comfortable see copacabana beach window high floor even sleep window open thank much diogo loved rio perfect location close bus metro minutesa walk main beach like copacabana arpoador ipanema plenty bar deli right around corner supermarket really useful u make trip cheaper really enjoyed rio thanks diogo,9.32
2085520,2014-03-29T04:00:00Z,apartment great exactly described website problem diogo always available location good close supermarket bank pharmacy restaurant recommend everyone,8.32
2085520,2014-04-20T04:00:00Z,apartment clean spacious clean bed linen good wifi connection everything advertised,8.72
2085520,2014-05-23T04:00:00Z,excellent apartment exactly appears photo good attention always attentive good location,8.85
2085520,2014-06-06T04:00:00Z,apartment spotless stay incredibly peaceful didnat even manage meet diogo picking returning key employee always available helped u question,8.94
2085520,2014-06-23T04:00:00Z,thank staying apartment diogo fine guy,5.12
2085520,2014-07-01T04:00:00Z,apartment welllocated dirty hot water,1.02
2085520,2014-07-16T04:00:00Z,diogo perfect host fixed everything something always available thank good stay rio,8.69
2085520,2014-07-28T04:00:00Z,everything correct apartment exactly itas presented good attention reception departure punctual immediate response request blanket short good stay,3.65
2085520,2014-08-26T04:00:00Z,everything excellent apartment everything needed pleasant stay magnificent location close metro step away copacabana beach main avenue allowing take bus destination gilmario excellent concierge always willing offer help diogo thank allowing u stay apartment would definitely return without hesitation,9.46
2085520,2014-12-08T05:00:00Z,wonderful location nice flat spacious checkin easy ontime without problem,8.1
2085520,2015-02-04T05:00:00Z,thanks welcome freedom stay property matched expectation everything advertised praise host diogo collaborator gilmario received u much friendliness efficiency regard max,8.07
2085520,2015-02-13T05:00:00Z,itas great apartment good location itas close bus metro importantly itas close play copacabana good location people want sightsee enjoy beach,8.58
2085520,2015-04-05T04:00:00Z,apartment welllocated traditional copacabana neighborhood itas close beach main street taking taxi itas comfortable people,7.89
2085520,2015-05-31T04:00:00Z,everything okay promised warmly welcomed gilmario apartment exactly described location great congratulation wonderful welcome thereas easy access public transport market etc,8.95
2085520,2015-06-28T04:00:00Z,great location comfortable bed host quick respond message,8.44
2085520,2015-07-09T04:00:00Z,loved stay diogoas apartment location perfect staff member attentive returning rio definitely first choice,9.48
2085520,2015-07-15T04:00:00Z,host canceled reservation day arrival automated posting,2.25
2085520,2015-07-16T04:00:00Z,apartment welllocated described diogo gilmario attentive willing help recommend,7.19
2085520,2015-07-20T04:00:00Z,host canceled reservation day arrival automated posting,2.25
2085520,2015-07-21T04:00:00Z,really great stay diogoas apartment apartment exactly described listing well received employee gilmario location excellent itas close restaurant supermarket bus stop taxi stand,8.7
2085520,2015-08-04T04:00:00Z,apartment exactly described one sofa bed broken replaced stay requested wifi unstable employee attempted resolve issue negative comment bed linen set replaced needed,3.8
2085520,2015-08-18T04:00:00Z,property exactly described advertisement perfect great location well accommodated recommend,8.81
2085520,2015-08-30T04:00:00Z,stay flat pleasant location ideal well close beach shop subway station furniture equipment sufficient drawback waiting upon arrival even though agreed meeting specific time nobody accept u called owner response two hour except fact overall satisfied,8.2
2085520,2015-09-14T04:00:00Z,felt comfortable host nice,5.75
2085520,2015-10-14T04:00:00Z,diogo fantastic host promptly showed u apartment handed key apartment exactly pictured comfortable close everything wifi air conditioning really value diogo kindly allowed u use garage useful building good hour security easy access itas definitely great location iam certain iall return recommend everyone,8.86
2085520,2016-02-03T05:00:00Z,greeted scheduled time diogo kind apartment meter posto copacabana supermarket pharmacy bar bank nearby apartment exactly appears photo however utensil available kitchen intended small snack suggest checking functionality appliance case air conditioning electrical issue resolved following day due request good option quick stay recommend,1.99
2085520,2016-02-14T05:00:00Z,experience apartment amazing staff attentive friendly apartment location close proximity close beach walking distance close attraction tour would definitely recommend apartment many listing diogo back next year,9.41
2085520,2016-04-05T04:00:00Z,nice host appartment located really close beach ideal short stay,8.62
2085520,2016-04-16T04:00:00Z,hello room clean tidy upon arrival building quiet hour security bring pet several building itas comfortable place two people three best thing stay location half block half block main avenue one block copacabana beach booth number also nearby business bank pharmacy supermarket bar etc recommended,7.97
2085520,2016-05-02T04:00:00Z,good apartment upon arrival saw sofa initially thought would uncomfortable surprisingly comfortable building security hour camera made u feel safe apartment clean tidy clean sheet towel small stove refrigerator cooking itas close beach one two block away tourist area full restaurant host diogo incredibly friendly charismatic advised u place visit gave u good tip lot fun return rio de janeiro would definitely stay excellent pricecomfort ratio,8.91
2085520,2016-05-29T04:00:00Z,apartment exactly appears photo itas comfortable building secure camera everywhere doorman duty hour day block busy especially business next building actually creates sense tranquility diogo always available help anything needed even offering several tip stay,8.22
2085520,2016-06-15T04:00:00Z,nice clean apartment good security perfect location close beach diogo always available needed anything rent recommend place,8.8
2085520,2016-09-03T04:00:00Z,great place convenient location posto copacabana welcomed ed stayed contact u stay negative point noise night due agitated street overall experience satisfied,2.91
2085520,2016-10-28T04:00:00Z,ed excellent attention apartment strategic location three nearby beach service good condition itas lacking everyday kitchen item like dish bed linen could also improved,2.13
2085520,2016-12-06T05:00:00Z,experience satisfactory notable thing apartment excellent location,2.68
2085520,2016-12-11T05:00:00Z,host incredibly welcoming approachable location great apartment exactly pictured small leak shower corner onto exterior floor caused mess suggestion would provide basic essential kitchen like match detergent staying longer period would suggest bringing blender mixer overall good,4.53
2085520,2016-12-23T05:00:00Z,apartment near beach various local shop edi person received u attentive nice apartment like photo,8.88
2085520,2017-01-02T05:00:00Z,great place stay really close beach shop restaurant location perfect stayed new year got champagne bottle nice detail apartment everything needed towel dish wifi tv ac fan really loved staying place would definitely stay go back rio best wendy,9.03
2085520,2017-05-02T04:00:00Z,superduper recommendable place near beach also restaurant convenient store around also spacious accommodate person towel bedding everything clean muitoooo obrigada ed assisting accommodating u blz ciao,8.75
2085520,2017-05-26T04:00:00Z,good said kind area nice supermarket one block away bus line corner,8.03
2085520,2017-07-18T04:00:00Z,excellent location apartment good host diogo team welcomed guest well recommend,9.05
2085520,2017-12-29T05:00:00Z,best location copacabana apartment beautiful bed comfortable decoration incredible thereas even hammock wifi good team diogo helpful welcoming attentive apartment good want return always,9.51
2085520,2018-08-21T04:00:00Z,apartment located close market restaurant cinema beach itas clean stylish simple comfortable host extremely welcoming highly recommend,9.54
2085520,2018-10-31T04:00:00Z,apartment exceptional deal lot space stylish great location step beach listening wave bed morning serene going downstairs night listen samba kitchen well equipped shower clean hot good pressure absolutely loved two month stay highly recommend ed take care anything need,9.37
20893660,2017-11-29T05:00:00Z,host canceled reservation day arrival automated posting,2.25
2123266,2014-07-07T04:00:00Z,great apartment location amazing literally beach plenty restaurant bar supermarket etc nearby literally everything within minute walk apartment super safe hr doorman cctv everything apartment described like second home lea amazing host went beyond normal host u stay son introduced u area showed u shop restaurant etc like concierge service cannot commend lea enough stay really looked u property amazing everything brand new anyone looking alternative hotel look definitely visiting real soon,9.27
2123266,2015-10-11T04:00:00Z,lea wonderful host attention stay went far beyond expected oriented u regarding amenity area greeted u great care felt like home apartment prime location beach transportation metro facility minute away apartment exactly advertised everything clean new building secure thank lea providing everything well stay,9.24
2123266,2016-08-24T04:00:00Z,apartment clean conveniently located near beach restaurant public transport shopping lea family helped u time arrived left felt like home,9.15
21237763,2017-11-05T04:00:00Z,space spacious clean stay good highly recommend,8.7
21237763,2017-11-21T05:00:00Z,timo apartment condominiumas infrastructure excellent staff incredibly attentive met need within complex location also perfect everything wanted cntia exceptionally helpful first contact definitely return,9.59
21836642,2018-01-02T05:00:00Z,space exactly described constancia super friendly perfect host location good quiet,7.54
21836642,2018-02-18T05:00:00Z,apartment great location fantastic hospitality incredible loved,9.24
21836642,2019-01-02T05:00:00Z,constncia wonderful host received u wonderfully shared interesting conversation stay showed u around time always appreciated house tidy cozy charming well located muita obrigada,9.17
2163225,2014-06-25T04:00:00Z,appears short incomplete review here translation provided airbnb appears input incomplete doesnt form review returning text exactly provided please provide review want translate need original text complete task,7.3
2163225,2014-07-06T04:00:00Z,marcelo great host apartment exactly described considering first trip brazil apartment located excellently upscale ipanema neighborhood everything needed vacation conveniently located within walking distance access restaurant grocery store course beach marcelo responded question trip promptly thoroughly greatly appreciated assisted getting ride apartment airport completely new area,9.29
2163225,2014-12-28T05:00:00Z,clean flat good aircondition appartment two block away ipanema beach provides anything expect apartment,9.0
2163225,2015-01-25T05:00:00Z,greeted marceloas mother pleasant attentive woman apartment comfortable wellmaintained amenity element house need itas exactly described photo page two block beach supermarket pharmacy service within easy reach felt comfortable apartment recommend youare sure enjoy vacation,8.38
2163225,2017-03-05T05:00:00Z,apartment exactly pictured location good plan travel metro distance station noticeable used taxi beach two block away street quite busy commerce thereas hour doorman helpful made stay much peaceful bathroom small leak easy fix us electric stove spacious closet storing clothes,7.19
2163225,2017-09-21T04:00:00Z,apartment everything need comfortable stay location excellent marcelo host welcoming knowing many traveler prioritize security itas reassuring building hour security furthermore thereas constant police patrol right across street youall find everything need neighborhood supermarket shop pharmacy beautiful beach ipanema two street away wifi work perfectly tv local channel youtube netflix bathroom kitchen importantly bed exceptionally comfortable cleanliness impeccable highly recommended,9.19
2163225,2017-09-27T04:00:00Z,apartment comfortable clean location excellent accommodation good would return possible,8.66
2163225,2018-02-12T05:00:00Z,location perfect apartment described however issue relation host marcelo marcelo complained various rate single occasion comunicate literally first day last although probably highest organization carnaval brazil make messy country general rio particular reason paying specially high amount money reaisnight room flat enter disputable unsolved big issue mention three indisputable one complain cleanliness absolutely fine according former experience especially sand paying reais cleaning room complain trash single word told u deal whoever travel know rule change consistently country country absolutely false complain used condom left around use left closed one given carnaval either plain lie former used condom found flat would make cleanliness flat really low however find used condom kind complains found completely bad posed rendered relation host uneasy conclusion period time style travel highly fixed specifically care relation host probably travel work without problem repeat location amazing travel crucial hospitality nice smooth relation host might right place,5.07
2163225,2019-01-10T05:00:00Z,marcelo communication one language heas good handling thing apartment ideal think could say itas much better photo represent cleanliness upon arrival perfect couple mattress comfortable something keep mind youare going staying several day case day location practically perfect two block beach apartment couple chair umbrella besides really wellequipped aspect also plus youare also planning spend time beach tip youare traveling without mobile data ask hosta phone number apartment number arrival contact checkin didnat information building porter made u wait lobby doubted head let u didnat much information contact host nice vacation apartment comfortable studio lack nothing without doubt would recommend marceloas apartment friend return want entering link creating account youall get around usd free stay httpsesairbnbcomcdanielicurrencyuyu,5.5
2163225,2019-01-14T05:00:00Z,loftstyle apartment airy bright renovated bathroom electric shower give feeling cleanliness security bed good linen good quality pillow terrible serious lack table eating marcelo informed u upon checkin table awaiting arrival believe set new glass white plate new wooden cutting board would created distinctive space difficulty refrigerator didnat freeze water even freezer stay good location apartment truly excellent space renovated worth price even though needed adjustment,3.86
