id,fecha,review,rating
15113580,2018-12-30T05:00:00Z,"This place is the perfect starting point to enjoy everything the Rio de Janeiro has to offer!!!

Excellent location and good use of the interior space",8
14996051,2019-01-26T05:00:00Z,After reading all the great reviews about this place we weren,1
15073600,2017-01-04T05:00:00Z,"We loved our stay at Luz’s apartment! It was well-located, clean, tidy, and had a magnificent view! Luz and her husband were perfect hosts! They were friendly, communicative, and very available",9
15073600,2017-03-02T05:00:00Z,"When I arrived, the apartment was impeccably clean! Luz was very welcoming, and I felt at home within just a few minutes. The place is very close to the metro (about a block away) and is also close to both the city center and the southern zone. It has a wonderful view and lots of cool things around – restaurants, a cinema, markets, bakeries, and pharmacies. It was a pleasure to stay there and I hope to return",9
15073600,2017-07-10T04:00:00Z,The accommodation was incredible! The view was stunning!! Luz was very attentive and provided us with all the necessary support from the beginning to the end – she was absolutely certain. We will definitely return,8
15073600,2018-01-01T05:00:00Z,"The space is simply unforgettable and magical. The view through the window complements the space which comfortably accommodated my wife and I. The neighborhood is incredibly quiet. Luz was extremely attentive, helpful, and special. I recommend it 1000 times",1
15073600,2018-02-16T05:00:00Z,I highly recommend staying here. The view is amazing and the air conditioner works great which was very important for me. The apartment is extremely clean and is in a good location. The owners are very nice people,9
15073600,2019-01-02T05:00:00Z,"This pleasant apartment is well-located and in a very nice neighborhood. The view is exceptional, the air conditioning works very well, and the baby bed is useful for those traveling with a very young child",8
14960783,2017-02-28T05:00:00Z,"Good location.

Excellent stay.

Very welcoming.

We loved our stay and will return soon",6
14960783,2017-06-10T04:00:00Z,The host canceled this reservation 200 days before arrival. This is an automated posting,1
14960783,2017-06-19T04:00:00Z,"The apartment was fantastic, very cozy and spacious. We were three people and it was more than enough. The location was incredible – there were bakeries, grocery stores, bars, a shopping mall, and buses nearby. Iohanna wasn’t in the city at the time, but her mother welcomed us very well; she was super attentive and lovely. I recommend it and would definitely stay there again on a future trip to Rio",9
14960783,2017-09-14T04:00:00Z,"The apartment was very good. It’s located on a super quiet street, very close to (3 streets) from the metro station.

Super high-quality photos in the app. The kitchen is well-equipped.

The trip was with Iohanna’s mother, Dona Neusa, who was very helpful and attentive",8
14960783,2017-09-18T04:00:00Z,I loved the location – the apartment was clean and organized,8
14960783,2017-11-21T05:00:00Z,Very nice place,5
14960783,2017-11-27T05:00:00Z,"The apartment was exactly as it appeared in the photos. The air conditioning was only in the bedroom, but it was sufficient for us to have a pleasant stay. The check-in and check-out were quiet and without any problems. It’s a quiet street with shops, bars, and restaurants nearby. A high point is the ease of access for travelling to the main tourist attractions of (Website hidden by Airbnb) – we’re certain we’ll return again",8
14960783,2018-02-14T05:00:00Z,"The highlights of this apartment are the spacious and delightful balcony and the location! Everything is within walking distance, including Carnival blocks, a market, a bar, a bakery, and a 24-hour bank. The shower is lovely, the utensils are sufficient, and the area is safe. Iohanna was incredibly responsive, helping us with whatever we needed and always answering messages quickly! We definitely recommend this apartment to anyone wanting to stay in Rio, in a cozy and very well-located environment",9
15097549,2016-10-09T04:00:00Z,"A top city like rio deserves a top apartment like this !
Everything was great...
Shops ,metro,restaurant,beach sorround you...
In the hearth of copacabana...
I d like to spend some words for thiago ,our host ,everytime helpfull and nice with us...
Next time in rio will be of course here again",8
15097549,2016-10-18T04:00:00Z,"The owner was waiting for us when we arrived. He is very kind and speaks english very well. The house and furniture is new and very clean. Everything we needed was provided. The location is perfect, two minutes walk from copacabana beach and the metro. The secured entrance gives a comfortable feeling. We enjoyed our stay very much! I would definitely recommend this airbnb apartment",9
15097549,2017-04-15T04:00:00Z,"I would like to thank Deborah and Thiago for their cordial service and kindness. We absolutely loved our stay; it was perfect! The apartment was excellent, very well-furnished, with everything we needed, clean, cozy, and superbly located! We will certainly return on a future occasion and will spread the word",1
15097549,2017-08-27T04:00:00Z,"The apartment was clean, comfortable, well-organized, and equipped. The location was excellent, close to the beach and in the heart of Copacabana. Thiago was very friendly at all times. We recommend it",9
15097549,2017-09-25T04:00:00Z,"This is a great apartment. The location is incredible and safe. The apartment is completely new, with air conditioning, cable TV, internet – everything is as it should be. A fantastic option for staying in Copacabana",8
15097549,2017-10-24T04:00:00Z,"Great location, the apartment was in good condition, as shown in the photos",8
15097549,2018-01-06T05:00:00Z,"Recommended for families, the property matches what you find upon arrival. The apartment is located on a street with several restaurants and shops for food, and it’s just 200 meters from Copacabana beach. Thiago is an excellent and very friendly host",8
15097549,2018-01-30T05:00:00Z,"I highly recommend Thiago’s apartment. It’s in a good location, the apartment is comfortable…",6
15097549,2018-05-06T04:00:00Z,"This was my first time renting an apartment through Airbnb. It was essentially a test run. We were three adults and one child. The apartment was as expected, although some of the amenities hadn’t even been previously mentioned. The building has very strict security, which is a plus considering the Rio de Janeiro area. It’s close to good and inexpensive restaurants, and there’s a bakery about 150 meters from the building that’s fantastic. There’s also a supermarket and pharmacy nearby. They provided two beach chairs and an umbrella. Everything was perfect in terms of check-in and check-out. In terms of cost versus benefit, it was ideal for us, as we could have gotten two rooms at an equivalent hotel, but for paying much more. If we return to Copacabana, it will be a reference to consider",8
15097549,2018-08-20T04:00:00Z,"The apartment by Thiago was really very good. Everything was brand new, very clean and tidy, especially prepared to welcome guests. I highly recommend it 100",8
15097549,2018-09-12T04:00:00Z,"We really liked the apartment; it met all of our needs.

It was clean and well-organized, with the internet and television working well.

It’s right next to everything – the beach, restaurants, bakeries, etc.

I highly recommend this apartment",8
15097549,2019-01-19T05:00:00Z,"Great apartment! Very clean, fresh and comfortable",8
15126808,2018-12-13T05:00:00Z,Good value for the price,6
15207920,2017-02-14T05:00:00Z,"Excellent apartment. Excellent location. The service was excellent, thanks to Mauricio and his wife Adriana. A beautiful basket of fruit awaited us upon arrival, as well as cans of soda and mineral water to refresh ourselves after our trip. Adriana and Mauricio welcomed us with their kindness, explaining everything we needed for our stay. Adriana speaks perfect English, which completely facilitated communication. The apartment is in the best location in Barra, right across from the beach and just 5 minutes by car from the shopping centers. Walking distance offers a wide variety of gastronomic options and a supermarket to buy everything needed for the stay. The apartment is fully equipped for 4 people and we really enjoyed it. All we have left are words of gratitude and we will definitely return",1
15207920,2017-10-19T04:00:00Z,"Everything was perfect, it’s always a pleasure to stay at Mauricio’s apartment. Many thanks",8
15248025,2017-02-27T05:00:00Z,"Igor was a good host. The apartment was spacious and comfortable, and immaculate with a great shower. The location was perfect: one block from the metro, two blocks from Ipanema Beach, and three blocks from Copacabana Beach",9
15248025,2017-09-25T04:00:00Z,"A wonderful stay in the heart of Ipanema, with an excellent location. Igor was very communicative and willing to help! The room was great, with an excellent shower. And we can’t forget the wonderful family who welcomed us so warmly! We’ll definitely return soon",8
15248025,2018-01-03T05:00:00Z,"Excellent location, just two blocks from Ipanema Beach. Igor and his family were very pleasant and made us feel very comfortable",8
15248025,2018-02-18T05:00:00Z,"Our stay with Igor and his family was fantastic! They are so lovely and made us feel right at home. We were meant to stay one week and ended up staying three! Great location, close to both Ipanema and Copacobana, food, transport and more!! We wish we could stay longer",8
15248025,2018-11-13T05:00:00Z,The host canceled this reservation 110 days before arrival. This is an automated posting,1
15248025,2018-11-13T05:00:00Z,The host canceled this reservation 46 days before arrival. This is an automated posting,1
15177216,2019-01-28T05:00:00Z,Excellent and highly recommended place. Very comfortable,6
15058677,2016-11-10T05:00:00Z,"My parents stayed at Casa do Cesar and loved it! The apartment was always clean, very well-located (close to the metro), and Cesar was a great host. He contacted them before their reservation and during their stay, he was a wonderful companion! They are already making plans to return",9
15058677,2016-11-15T05:00:00Z,"I loved the stay. It was exactly as planned and even better. The proximity to the metro was fantastic, the room was super lovely and I felt really well in the apartment. César was extremely helpful and very understanding and friendly. He made our lives much easier. We would definitely consider staying here again",9
15058677,2016-11-28T05:00:00Z,"Cesar is a very nice host from Rio de Janeiro, who lives in a comfortable and clean place. He helps with whatever you need. (Website hidden by Airbnb",8
15058677,2016-12-04T05:00:00Z,"Cesar was always very attentive throughout our stay. The description and location are exactly as advertised, and we thank him for his attention and recommend him.

Please provide the review you want me to translate. I need the original text to fulfill your request.

Clio",8
15058677,2017-03-05T05:00:00Z,"Our stay was excellent; the apartment was beautiful, clean, and very well-located in a safe neighborhood, just two blocks from the metro. Upon arrival, César wasn’t home, but his granddaughter received us, and both were very pleasant. Highly recommended",9
15058677,2019-01-03T05:00:00Z,"The accommodation is very centrally located, close to everything, with easy connectivity (metro and buses), supermarkets, and pharmacies nearby",8
15058677,2019-02-01T05:00:00Z,The host was attentive and responded quickly. The room I stayed in had everything I needed,8
15158785,2016-12-13T05:00:00Z,The host canceled this reservation 23 days before arrival. This is an automated posting,1
15158785,2017-01-02T05:00:00Z,Nice location and we had good contact with Ricardo,6
1530241,2019-01-16T05:00:00Z,Giovanna is a wonderful host. She’s always willing to help and offers quick responses. The apartment is exactly as it appears in the photos. It’s close to many shops and restaurants and just one block from the beach. The apartment has 24-hour security and the doormen are very friendly. We are very satisfied,8
15603491,2019-02-03T05:00:00Z,"The apartment was very well-maintained and cozy. It was incredibly hot in Rio de Janeiro, but the air conditioning meant we didn’t even notice it. The hotel is incredible and has a wonderful pool. We had an incredible weekend that wouldn’t have been possible without Jorge’s excellent hospitality. We hope to return soon",8
1574416,2019-01-22T05:00:00Z,"That’s great! It’s very well-located, nicely decorated, and the host was really friendly",6
15731780,2017-01-08T05:00:00Z,"Carla is an incredible person – enthusiastic and attentive.

They greeted us extremely warmly and were very kind throughout the entire period.

Regarding the location, the apartment and condominium are small, well-equipped, and conveniently located (close to the beach, restaurants, bars, shopping centers, etc.). To help with daily life, Carla provides a list with various tips and local spots in the city and region, so you can make the most of your stay.

Returning to Rio, it’s the first option for me to stay",1
15908244,2019-01-25T05:00:00Z,The host canceled this reservation 35 days before arrival. This is an automated posting,1
1593570,2018-11-30T05:00:00Z,"Alexandre was an excellent host; he welcomed us very well and was very attentive throughout our stay, always available. The space was very cozy and exactly as described. The location was wonderful – the street and surrounding area were practically 24 hours busy, with a bus stop on the side street just a few steps away. Furthermore, it was close to Lapa, where the entrance to excursions to Arraial, Búzios, Angra and Petrópolis is located; you can walk there and back calmly. Overall, everything was perfect. We recommend the stay",9
16112187,2019-01-17T05:00:00Z,"Alm do Marcelo was incredibly accommodating; his space is even better than the photos show! The apartment is very well-designed and everything is top-notch. It was super modern and beautiful and comfortably accommodated my family – two adults and two children. Besides being just two blocks from the beach and very centrally located with many restaurants and shops nearby, I loved it, I recommend it, and I will definitely return",9
16336615,2019-01-04T05:00:00Z,"An excellent location, a very safe place and within walking distance of everywhere. The apartment is very comfortable. Elisabeth is a spectacular host, attentive to all the details",8
1637159,2014-07-01T04:00:00Z,"Chad and ricardo were very nice and helpful. They were always available for anything we needed on the apartment or Rio. The apartment was anaizing, the cleaning ladies were very nice and left the place impecable. The location was perfect for the world cup ( right in front of the beach) great place to stay in rio really recomend it",9
16379687,2017-12-17T05:00:00Z,The host canceled this reservation 11 days before arrival. This is an automated posting,1
16402511,2018-10-30T04:00:00Z,The host canceled this reservation 122 days before arrival. This is an automated posting,1
1661373,2019-01-01T05:00:00Z,"The apartment was conveniently located and met our expectations. Furthermore, the security and quality were also very pleasing. The only reservation we have is that both televisions only picked up one channel (Globo). We were traveling with my father and mother, who are elderly, and the television is an essential distraction for them. Although Gustavo responded to our messages and offered to have someone go to the apartment to check it out, nothing was done. This was the only negative point, and despite appearing simple, it wouldn’t make me return there with my parents",6
16765282,2017-02-20T05:00:00Z,"The location is unbeatable, just meters from Copacabana Beach, on the same street as the Cantagalo metro station – very accessible by all means of transport. Celia was very kind to us and we haven’t had any problems whatsoever. I recommend this place",8
16765282,2019-01-06T05:00:00Z,"Celi es excelente, estuvimos muy a gusto en su departamento. La ubicación es inmejorable",6
16686102,2017-04-19T04:00:00Z,The host canceled this reservation 3 days before arrival. This is an automated posting,1
16686102,2017-05-07T04:00:00Z,"The apartment has a perfect location, right on the beach with a spectacular view. Alexandre was waiting the whole time",8
16686102,2018-07-24T04:00:00Z,"Excellent accommodation. Alexander’s treatment was exemplary. We had arrived from Europe – it was tiring, and we had one of the best experiences in Rio. We love that city. Thank you, Alexander and Team",8
1677735,2017-03-27T04:00:00Z,"Located near some of the best bars and restaurants in Leblon. However, the apartment was filthy – with a strong musty odor and lots of dirt. The photos are accurate, but they were taken in a way that doesn’t reflect the current state of the property. The air conditioning units need to be cleaned. The bed linens and towels need to be changed. No one can speak to Elaine, only with a young man, Gianluca, who claims to be her husband",2
17124591,2019-02-09T05:00:00Z,"The apartment has an excellent location, very close to the metro and bus stations for getting to the main tourist attractions or the beach. There’s a lot of shopping nearby. The apartment has all the amenities for a good stay. The host was very friendly. 100% recommended",9
17164830,2019-01-06T05:00:00Z,"This was a very pleasant apartment, at Casaíra Dona Nina, who was a true sweetheart and incredibly hospitable. The property is very well-located, in the heart of Santa Teresa, just 4 minutes by car to the Gloria metro station, with a bus stop right at the apartment that goes to the Carioca metro, or a 20-minute walk to the Gloria metro. There are many bars and pubs on the street, and the area is very busy at night, so you can relax on the balcony with a beer and enjoy the atmosphere. I definitely recommend it",8
17230426,2017-03-30T04:00:00Z,"Maria was excellent! She was very attentive, helpful, kind, and 100% trustworthy",8
17230426,2017-05-27T04:00:00Z,The host canceled this reservation 45 days before arrival. This is an automated posting,1
17149906,2017-12-22T05:00:00Z,Leonardo was a great host. Easy to talk to and quick with responses. It’s a good option for anyone who wants to spend time in Rio de Janeiro,8
17149906,2018-02-23T05:00:00Z,It has great potential,3
17149906,2019-01-03T05:00:00Z,"The Timo apartment and Leonardo and his brother Jorge were very nice. The apartment is a great space for families, and the condominium complex is also very well-equipped. I highly recommend it",8
17254547,2018-12-14T05:00:00Z,The host canceled this reservation 15 days before arrival. This is an automated posting,1
17584991,2019-01-02T05:00:00Z,"The apartment was spotless and the facilities were very comfortable. You have a private bathroom and a separate entrance. The location is excellent; it’s just three blocks from Ipanema beach and there are many places to eat and shop nearby (there’s a supermarket on the corner). There’s a subway station just one block away, which is great for getting around to the center or other places if you need to.

Ludo and Katya were very kind and attentive to us. We recommend this place",1
17494671,2018-12-02T05:00:00Z,"Isabel was a wonderful host, very proactive and helpful, and the place was excellent too – everything was nearby. It was all wonderful, better than I expected",8
1760846,2018-12-24T05:00:00Z,"This apartment is better than it looks in the photos, and I highly recommend it – I’ll definitely be returning again! You cross the street and you’re right on the beach, close to markets, banks, and the lottery shop",8
17809459,2019-01-06T05:00:00Z,"I recommend. Nilza welcomed us very well. The location was perfect; there were many tourist attractions nearby. The apartment doesn’t have a garage (which is a shame), but Nilza herself suggested a 24-hour parking on Rua dos Inválidos (number 25), which is very close and the cheapest in the area. Without a doubt, I will book again",8
1844578,2019-01-02T05:00:00Z,"The accommodation is located in the Santa Teresa neighborhood, which is very nice for walking around on foot and offers fantastic views of Rio. The breakfast was excellent, and Elmiro is very welcoming and always keen to inform his guests",8
18386381,2018-03-25T04:00:00Z,"As always, everything was great",6
18134491,2018-06-04T04:00:00Z,Veronic is so nice and very helpful,6
1821758,2016-08-24T04:00:00Z,I spent three weeks in Rio de Janeiro during Olympics. Beatriz hosted me in the best way. A big room in a nice apartment really close to Flamengo beach and to metro station (Largo do Machado). All you need to spend great time and relax yourself in Rio is on Beatriz,8
17693637,2019-02-04T05:00:00Z,"The apartment was exactly as shown in the photos. It’s very well-located with a market below the building, and the metro is very close by. Taxis or other ride-sharing apps provide easy access to the beaches suitable for swimming. The internet in the house was excellent, and the cable TV was very complete; the house has all the necessary utensils. Paulo was very communicative and ensured everything went perfectly during our stay",9
182139,2018-11-18T05:00:00Z,"The location is excellent, just a few meters from Copacabana beach. The room and apartment were very nice, clean, and comfortable. The host was very friendly",9
1797689,2019-01-26T05:00:00Z,"Don Sergio is a great person, with incredible availability to guide you and offer help with excursions, finding transportation if you need to move elsewhere, etc. He even provided small details like having fruit and something to drink, and a beach bag. I wholeheartedly recommend him – 100%. The location is perfect; you’re right next to the beach in a quiet area, with a spacious apartment ideal for spending your days in the best way possible. Thank you so much, Sergio",1
18042541,2019-02-03T05:00:00Z,"The apartment is spacious, clean, and fragrant, with all the amenities. It’s very well-located. The building is very organized and clean. The towels and linens are excellent. The house is fully equipped, with all kitchen utensils and a coffee machine. We will definitely return",1
17864201,2019-01-27T05:00:00Z,"Would I give it 1000 stars? It was truly wonderful for 11 days in RJ. Snia was a lovely host and made us feel right at home. Her family welcomed us very warmly, and her son gave us many tips. The room was great, the bed was very good and large. The location was perfect, safe, and close to everything you could imagine that Copacabana has (the metro, bars, restaurants, pharmacies, fast food, a 24-hour supermarket...). Everything was very close. Thank you",1
17865057,2017-09-24T04:00:00Z,"Nice but, no hobs or oven in kitchen",4
17865057,2018-07-06T04:00:00Z,"Everything was as advertised, it’s a good location, clean and close by, but the host needs to improve the air conditioning unit, as it isn’t working satisfactorily; when it’s hotter, it will be very difficult to sleep in the property",6
17865057,2018-10-02T04:00:00Z,"Everything was normal, there was nothing bad, the location was great",6
17865057,2018-11-09T05:00:00Z,"The place was very good for when I was busy with work, it satisfied my needs…",6
17670314,2017-11-07T05:00:00Z,"Paula was very attentive, I loved everything; the apartment is in a great location! She was always asking if everything was okay",8
17670314,2017-12-07T05:00:00Z,"I love the place, I'm going straight to it! Everything is wonderful",5
17670314,2017-12-20T05:00:00Z,"The local time was perfect and very close to what was needed, including the metro. Paula was very attentive and everything went as arranged. We liked it and we recommend it",8
17670314,2018-01-31T05:00:00Z,"It’s a really lovely place, Paula was very friendly, everything was perfect",8
17670314,2018-08-07T04:00:00Z,"The apartment is well-located, clean and organized. There’s a 24-hour doorman and Paula is always helpful. I loved the location",8
19018752,2017-06-04T04:00:00Z,"We booked the room with Cassiana, it’s located inside a hotel. We were very well looked after both by the hotel and by the host. The location is very good, it’s 1 km from the Jeunesse Arena. We were surprised because we expected less… I highly recommend it",7
19018752,2017-09-17T04:00:00Z,"Considering the location, Cassiana was kind and attentive, answering all of our questions. She addressed all of my concerns, so there was no room for error. She made the check-in and check-out process incredibly easy and she left some little gifts in the room when we arrived. The space was wonderful, very organized, and in a great location. Since we were going to Rock In Rio, we were very pleased to know that we were only 5 minutes walking distance from Parque Olímpico, where the event took place. Super easy access to the BRT, and with a wide range of public places nearby, such as supermarkets, pharmacies, bakeries, restaurants, shopping centers, and parks. We made a great choice and intend to visit again! Best experience in Rio de Janeiro <3",1
19018752,2017-09-25T04:00:00Z,"The room was perfect for a couple and very well located in Barra. We went for the Rock in Rio and we couldn’t have chosen better: we went to and returned from all the shows every day, easily. The condominium is also great and is close to a mini-shopping and a very good park. Cassiana was incredibly attentive to us. I highly recommend it",8
1912695,2019-02-02T05:00:00Z,"Amazing stay!\n\nThe view is the best. The pool is wonderful. The whole apartment looked very clean and updated.\n\nWe had a great stay in this penthouse. And I nearly forgot... the check in person was also lovely, we will come back for sure",8
1925045,2019-02-02T05:00:00Z,Carlos was always very attentive and prompt in solving any problems,8
1940174,2019-02-01T05:00:00Z,"We’ve had a wonderful stay, more than we expected. The apartment was great, and Rafael and his family were cordial throughout our stay. We felt safe, and the neighborhood was pleasant. The beach was just a few minutes away. If we return to Rio, we’ll choose them again. Thank you",8
19865325,2017-07-27T04:00:00Z,The host canceled this reservation 15 days before arrival. This is an automated posting,1
20116519,2019-01-31T05:00:00Z,"Hey! The experience was great, I really liked the location – it’s excellent for relaxing and enjoying the beach. The location is very good, the condominium is great for walking and relaxing, and everything is nearby. The beach is great, and the condominium’s boat service that takes you to the beach was really good; it was worth the stay",8
20354056,2017-09-24T04:00:00Z,"The apartment is located in a good area, is brand new and clean, spacious, and has a comfortable bed. Ricardo, the host, was also very helpful. I recommend it",9
20357635,2017-09-25T04:00:00Z,"Great location, impeccable apartment – functional, beautiful. The host was very detail-oriented and respectful of privacy. Highly recommended",9
20357635,2017-10-15T04:00:00Z,Although Arthur is new at Airbnb  please take a chance on this place. He made is so welcome with beers in the fridge. The apartment is amazing.  Clean. Has great energy. You will love going back to it.  Pool upstairs is great. Concierge are so friendly. We think this is probably out Top 5 Airbnb of all time.  Book it. You will love it,9
20597925,2017-09-25T04:00:00Z,Awesome view and nice decoration,6
20570876,2018-01-01T05:00:00Z,"Fernanda was very nice from the beginning and extremely responsive. She answered with great speed and helped us with several questions, including tips about the city. We stayed in contact throughout the entire booking process, before, during, and after, which was a key factor for me. The apartment had a great location! It was only one block from the beach, with easy access to buses, a market, and shops. The apartment was clean and organized. We loved the experience and would recommend it to everyone",9
20599393,2019-01-06T05:00:00Z,We loved staying at Maria Lucia,3
2092831,2019-01-02T05:00:00Z,"This was a great stay, the location was perfect! Marlene has many excellent tips for interesting places to eat and visit, unlike what you usually find on search websites. Not to mention the thoughtful touches she provided, and tips for New Year's Eve",8
2105881,2019-01-30T05:00:00Z,"Lovely apartement, exactly as it shows in airbnb. Great stay, hopefully we will repeat it",8
20666508,2017-09-27T04:00:00Z,"Excellent accommodation. The apartment was clean, functional, and cozy. Access to the BRT (bus rapid transit) was right in front of the condominium, providing easy transportation around the city. The best thing about the accommodation was the host couple: a lovely and attentive couple who, from the first day, made me feel very comfortable and made my stay very pleasant. I recommend it without hesitation",8
20666508,2018-05-27T04:00:00Z,"Daiana and Rodrigo were excellent! They welcomed us very well; they were kind, attentive people who made us feel completely comfortable",8
20693549,2017-09-17T04:00:00Z,"The stay at the Chusma apartment was awful. The place is a bit old, but everything is in good condition. The only problem was that the hot water wasn’t working, but they were immediately ready to fix it, even though we didn’t end up needing it. They were always available for communication at (Hidden by Airbnb",8
20693549,2018-01-25T05:00:00Z,"The apartment is very comfortable, with everything you need. It has a privileged location and is in a very safe area. The doormen are available 24 hours a day and are very friendly. I found the apartment a little dirty, especially in the bathroom and kitchen, but they explained that just the previous guests had left it. It might have been a matter of timing. Señora Gracia was very hospitable and flexible with the check-out time. The only inconvenience is that if you suffer from heat, the air conditioning doesn’t cool much; the space is very large and doesn’t reach the room. Otherwise, I had a wonderful stay. Highly recommended",7
20969380,2018-03-08T05:00:00Z,"These Lindos apartments are in a very comfortable building. They’re right in front of the beach. The supermarket on the ground floor, with a bar and open 24 hours, makes the stay perfect. Alina was a genius, always very attentive to our needs",8
21053564,2018-02-15T05:00:00Z,"The apartment, owned by Rose, is very well located in Ipanema, close to the metro and the Avenida Visconde de Pirajá, with all kinds of shops readily available and very easy to walk to the beach.

The room has a bathroom, both of which are small, but perfectly adequate for a single person looking for just a place to sleep and take a bath quietly.

Rose was a nice person; I had more contact with her son, Pietro, who is a very helpful and friendly young man, always treating me very well and willing to give me tips about the best places I could enjoy. The security staff are also very kind.

I totally recommend Rose’s apartment!!

Roses’ place is really well located in Ipanema, close to the metro and the Visconde de Pirajá avenue, where you can find supermarkets, pharmacies, and restaurants.

The room includes a bathroom, and both bathrooms are quite small, but they were perfectly adequate for a single person like me who was simply looking for a place to sleep and take a shower.

Rose is friendly. I’ve had much more contact with her son, Pietro, who’s a young, friendly guy and always willing to give me good advice about places I’d enjoy. I really appreciate that.

I totally recommend Roses place",9
21053564,2019-01-03T05:00:00Z,"Despite the photos in the listing not matching the room we received – it was considerably smaller – we still felt comfortable. The location is excellent. Rose is very friendly and also lives there. We had a problem with the toilet, and Rose was very quick to address it. Since it couldn’t be fixed, she allowed us to use another one. The shower in the bathroom isn’t very comfortable. The pool area is beautiful, although access isn’t completely free as you have to pass through the tenant’s room. The rest of the apartment is very nice and comfortable, as is the building, which has security. We had a lovely time. Thank you very much",8
2113927,2017-01-03T05:00:00Z,"We had an excellent stay in Sandra’s apartment! She accommodated our check-in and check-out times according to our needs and delays. I rented it for New Year’s Eve with some friends and we had no problems with the building or the apartment. As soon as we arrived, Sandra personally received us and gave us all the instructions regarding the shower, kitchen, etc. She had water in the refrigerator, a Coca-Cola, and some fruit ready for when we arrived. The apartment was clean, the space was lovely, ideal for six or seven people. There are two bathrooms with functioning showers. Right next to the building there’s a snack bar and next to the snack bar there’s a Banco do Brasil branch. On the corner there’s an Itau bank branch and a Loja Americana store. Across from the building there’s a Mundo Verde store, for those who buy healthy and preservative-free items, and also a self-service (by the kilo) restaurant with very good and cheap home-cooked food.

We’ll definitely be back as soon as possible",1
2113927,2017-03-01T05:00:00Z,"The location is very well-located, although it isn’t very spacious. The apartment comfortably accommodated all guests, just as described, and the host was outstanding. We’d definitely return and it’s almost a must-do",8
2113927,2018-02-14T05:00:00Z,"We had a problem with check-in. My friends and I rented the house from Fat Tuesday through Ash Wednesday. And for personal reasons, we couldn’t arrive on Friday during the day, and we informed Sandra that we would be arriving late at night. And her response was that we couldn’t arrive late at night, but rather on Saturday morning. We didn’t like that, as we were already renting the house and received that response. As soon as we arrived on Saturday, Sandra opened the door to the apartment and asked us if we were going to arrive on Sunday. We were very disappointed. Aside from that terrible situation, the rest was okay. The house was clean and well-ventilated, and we had a good stay. The house was very well-located",6
20643726,2017-09-25T04:00:00Z,"Excellent. The studio has a fantastic location in Leblon, close to the best restaurants and bars and the beach. The apartment is cozy and clean, and the host was very attentive to us",9
20643726,2018-03-26T04:00:00Z,"Perfect apartment!!

Incredibly well-located and super tasty!

I recommend it :) I’ll definitely return to Rio and stay in Sean’s apartment!

Thank you for the lovely stay",8
20643726,2019-01-03T05:00:00Z,"Great place! Charming, central, clean! Will come back",8
20845825,2019-01-15T05:00:00Z,Beautiful little Home in a good location,6
21059755,2017-11-27T05:00:00Z,"It was all incredible!!! I highly recommend it!!!

A big hug, Andr. Now it’s your turn in Italy",2
21059755,2017-12-06T05:00:00Z,Andr is great and the apartment is simply fantastic. Full of details and very accurate with the photos. Super comfortable bed and great disposition from the host,8
21059755,2017-12-10T05:00:00Z,"The apartment was wonderful, very well-decorated and tidy, and also in a super central location! What made the hospitality even more special was André’s attention and friendliness. He made us feel completely at ease and gave us lots of good tips about Rio de Janeiro. I definitely would consider the apartment again on a future trip to Rio",9
21059755,2017-12-17T05:00:00Z,"Staying at Andre’s place couldn’t have been better.

I wholeheartedly recommend it without any doubts",8
21059755,2018-01-29T05:00:00Z,"Excellent location!!! Andr was always in constant communication and making sure everything was okay. He gave very good recommendations for what to do on a weekend in Rio. Thank you, Andr",9
21059755,2018-02-03T05:00:00Z,"The apartment, which is owned by André, is located in one of the best areas of Rio. It’s very close to Shopping Leblon and Rio Design. There are many restaurants and shops nearby, and it’s also very close to the beach. He was polite and helpful. I would definitely stay there again",8
21059755,2018-02-18T05:00:00Z,"André has a stylish apartment in a very good location. The bed and shower were excellent – those are always important factors.

Good communication and a good stay",8
21059755,2018-02-25T05:00:00Z,"Andr was incredibly attentive and a fantastic host; he gave us lots of tips and made us feel right at home! The apartment is super cozy and very well-decorated!

Fantastic location!

We will definitely return",9
21059755,2018-04-13T04:00:00Z,"The room was very comfortable and clean. The apartment is very well-equipped and impeccably maintained. He was very kind and welcoming. Highly recommended (100%). The location is in the nicest part of Leblon, close to shopping centers and the metro, just a few blocks away",1
21059755,2018-08-19T04:00:00Z,We highly recommend it. We were very warmly welcomed. It exceeded our expectations,8
21059755,2018-09-02T04:00:00Z,Great location!!! We got lots of tips from Andre! The apartment was fantastic,8
21059755,2018-10-14T04:00:00Z,Andrei was a very kind host. The apartment was a steal and the location couldn’t have been better. We were very warmly welcomed and treated during our stay. Communication was easy and quick. I would definitely return,8
21059755,2018-10-20T04:00:00Z,"This was my best Airbnb rental. I wouldn't hesitate to recommend it for a few days or many. It’s half a block from the shopping center, across from the police station (with 24-hour security), close to the beach and the metro station. The interior was completely furnished",8
21059755,2018-10-24T04:00:00Z,"Everything was perfect, the location was great, the cleanliness was excellent, the space was fantastic, the host provided excellent tips, and I definitely will return. The apartment was marvelous",1
21059755,2018-10-27T04:00:00Z,"The host was a fantastic person, incredibly helpful and approachable. They make guests feel very comfortable, the apartment is cozy and delicious, and they have excellent taste in decoration and music. We wish them all the best, and we hope to stay with them again",8
