apartment_id,fecha_review,Review,RatingPrediccion
29078967,2018-10-24T04:00:00Z,price best appartment comfortable everything need hospitality host musa outstanding basically made feel home best turkish person met turkey far totally recommended nothing complain l thank,8.78
29078967,2018-11-03T04:00:00Z,kind friendly accommodating host perfect location minute walk taksim warm friendly atmosphere place stay home come back friend willing active engage,9.33
29078967,2018-12-03T05:00:00Z,musa great host spend nice holiday istanbul great location,8.51
29078967,2019-01-03T05:00:00Z,musa incredibly friendly kind helpful felt like iad known age really felt like home,8.36
29078967,2019-01-07T05:00:00Z,place really good central location musa really cool helpful would recommend,6.19
29078967,2019-01-15T05:00:00Z,musa mate gave warm welcoming bathroom clean room clean changed include le people apartment roof light bulb thank,8.77
29508303,2018-11-19T05:00:00Z,olgu amazing host intimate knowledge istanbul really fun sweet would highly recommend anyone coming istanbul stay,8.27
29508303,2019-01-01T05:00:00Z,location fantastic host kind woman always willing help question definitely worth really great experience,8.3
29877023,2019-01-08T05:00:00Z,stayed week could happier place central walkable distance besiktas neighbourhood full nice cafe shopping place really safe quiet metro station minute away flat necessity marala amazing host thank much,8.58
29877023,2019-01-13T05:00:00Z,maral welcoming understanding stayed night great checkin time flexible property central location istanbul thank maral breakfast nice conversation,7.93
28508345,2018-09-20T04:00:00Z,mehmet,4.91
29456207,2019-01-01T05:00:00Z,pleasant short stay istanbul thanks tulayas accommodation exactly described suitable family young child readily available answer question meet need welcoming hotelstyle reception available onsite,7.97
29863999,2018-12-02T05:00:00Z,host canceled reservation day arrival automated posting,2.25
28061127,2018-09-12T04:00:00Z,host canceled reservation day arrival automated posting,2.25
28250649,2018-10-10T04:00:00Z,hazal greeted u rather brusque manner house small doesnat feel cramped dacor nice however struggled wake morning thereas basement doesnat provide much light importantly hot water woke wash cold water,1.13
28250649,2018-10-14T04:00:00Z,apartment dark cold atmosphere ground floor overall clean apartment floor dirty damp smell host didnat contact u time scheduled receive key phone constantly voicemail told u leave key locksmithas one night radiator broken cold wasnat good stay wouldnat recommend u,2.45
28250649,2018-10-28T04:00:00Z,wanted avoid dampness wasnat dry cleaner expected window wasnat noisy morning itas ideal single person intimate dinner,2.01
28250649,2019-01-27T05:00:00Z,great location lovely house welcoming host,8.99
28250649,2019-02-08T05:00:00Z,experienced problem due slight humidity charming experience thanks propertyas location dacor definitely recommend,5.48
28250649,2019-02-12T05:00:00Z,truly wonderful cozy home fantastic feeling afterward really feel minimalism genuinely executed thank hazal hanam wonderful gracious host truly appreciated absolutely want visit,9.65
30673003,2019-02-15T05:00:00Z,host canceled reservation day arrival automated posting,2.25
30261600,2018-12-27T05:00:00Z,host canceled reservation day arrival automated posting,2.25
30194213,2018-12-29T05:00:00Z,satisfied host welcoming,8.25
30194213,2019-01-10T05:00:00Z,great place stay easy check check well building gated security code enter building ilyas quick respond easy deal definitely would recommend place,8.2
30194213,2019-02-12T05:00:00Z,place clean wellsuited use exactly pictured everything matched itas better place people car road newly built itas convenient walking,7.62
30671405,2019-01-06T05:00:00Z,nice cheap apartment good neighbour close nearest subway station,8.32
30361820,2018-12-19T05:00:00Z,apartment welllocated clean hosta welcome good quality,8.74
30361820,2019-01-29T05:00:00Z,kind looking place stop stay omar,3.69
30361820,2019-02-03T05:00:00Z,communicative owner problem face,1.62
30259670,2019-01-03T05:00:00Z,,4.91
30222713,2018-12-02T05:00:00Z,itas bad location,4.0
30222713,2019-01-05T05:00:00Z,gzel,4.91
30242109,2018-11-27T05:00:00Z,rented spanish teacher said host incredibly kind hospitable place convenient traveling city neighborbood lively place decorated creatvity artist recommended,8.4
30242109,2018-12-17T05:00:00Z,want wonderful airbnb host really get airbnb spirit stay luna kubra really comfortable stay luna told cafe go kubra told place might like visit apartment perfect location minute walk ferry prefer stay area close cafe gallery also really enjoyed conversation luna kubra getting know wonderful host,9.36
30242109,2019-01-16T05:00:00Z,luna kubra amazing host ready help everything anything reply really fast communication amazing apartment give homelike feeling allows good rest peaceful sleep definitely recommend host apartment everyone value family atmosphere,8.59
30242109,2019-01-31T05:00:00Z,expect excellent hospitality comfort,5.77
30242109,2019-02-16T05:00:00Z,really nice well located place host helpful create awesome time istanbul enjoyed time much,9.18
30973353,2019-01-02T05:00:00Z,,4.91
30973353,2019-01-11T05:00:00Z,,4.91
30973353,2019-01-23T05:00:00Z,picked place absolutely awful location wasnat great far anything interesting cleanliness shockingly bad stain carpet bathroom hadnat properly cleaned furthermore absolutely privacy wall paperthin could hear everything neighboring apartment host unresponsive difficult reach property felt unsafe,0.77
30921897,2019-01-05T05:00:00Z,host canceled reservation day arrival automated posting,2.25
30921897,2019-01-11T05:00:00Z,esras place good choice looking lovely studio european side istanbul close public transportation access tunel funicular nostalgic tramwayistiklal avenue even metro linem,8.72
30921897,2019-01-20T05:00:00Z,great location close galata tower stiklal avenue ihane metro stop nice enough flat price picture quite accurate however also seen picture there laptop friendly work space even listed amenity section arrived cold flat trouble finding building doesnt street number heating took evening partially there big gap flat entrance door stairwell open outside time lead u next issue stray cat feces stain step cleaned nearly often enough building old full old house noise neighbor environment charming would expected thing order easy thing like tightening door bolt doesnt rattle whenever someone downstairs breathes happy enough considering cheap place great location thing want people know deciding whether rent,5.67
30921897,2019-01-24T05:00:00Z,beautiful cozy apartment heart istanbul ezra great host,9.08
309063,2012-10-17T04:00:00Z,reservation canceled day arrival automated posting,1.84
30876582,2019-01-24T05:00:00Z,okay clean wonderful,8.45
30978373,2019-01-02T05:00:00Z,,4.91
31507104,2019-02-02T05:00:00Z,mehmet bey host instantly resolve issue kind hospitable house comfortable hotel furthermore itas recommended property due location,3.31
31507104,2019-02-06T05:00:00Z,good location discover old istanbul nice host easily talk hidden airbnb example,4.94
32008854,2019-02-02T05:00:00Z,great experince flat located munites away taksim square spent great time terrace nice decorated living room also amenity flat close flat market fruit seller host helpful gave u many tip prompt answer question thanks sure come back,9.5
32008854,2019-02-07T05:00:00Z,perfect location friendly host highly recommend,8.97
31036628,2019-01-16T05:00:00Z,house clean shower incredibly slow heat host welcoming hospitable thank hospitality,8.47
31644399,2019-02-17T05:00:00Z,loved everything cozy,9.35
31208538,2019-01-01T05:00:00Z,amazingly perfect hospital friendly would recommend,8.7
31167868,2019-01-14T05:00:00Z,spent day bari mers place comfortable stay kind helpful thoughtful room sparkling clean bari omer polite responsive every question regarding stay always tried best make stay comfortable kept asking ok everyday found thoughtful would highly recommend staying would surely back istanbul location price hard beat thank,8.66
32174629,2019-02-13T05:00:00Z,great stay karems place,7.13
32174629,2019-02-14T05:00:00Z,satisfying experience everything perfectly suited get much expected apartment clean easy access min taksim square metro station staff available hr really helpfull apartment next stay sure,9.27
3335550,2014-10-21T04:00:00Z,great host great service particularly accommodating internet considering work apartment,8.17
3410502,2015-12-21T05:00:00Z,perfect location central attraction sultanahmet easy locate great time facility clean breakfast great get tourist day started view dining room great start day recommend star holiday hotel day,9.12
4652482,2018-09-04T04:00:00Z,host canceled reservation day arrival automated posting,2.25
4846619,2016-05-11T04:00:00Z,love place amazing week thank,6.31
5186683,2015-04-22T04:00:00Z,room nice look like picture near metro station ihane galata kulesi room needfridgeair conditiontvbig double bedbathroom big comfortable ozgur kind pleasant owner recommend room,8.36
5186683,2016-07-06T04:00:00Z,central comfortable silence place near tube station also close istiklal street galata tower zgr sabrina kindly helpfull friend clean safety usefull room kitchen laundry machine tv wifi every option great t best choise stay istanbul beyoglu area,7.52
5555181,2016-11-27T05:00:00Z,nice,5.19
6242962,2015-11-10T05:00:00Z,frequent traveler one great experience mister onur salih helpful since arrival airport guiding taxi way hotel arrived hotel friendly staff took care u baggage room described comfortable clean asked thing kitchen extra pillow got right away recommend place everyone looking good value money,8.22
6242962,2016-02-15T05:00:00Z,good comfortable experience everything expected suit hotel also close metro station central region istanbul suggest strongly,7.63
6242962,2016-02-27T05:00:00Z,satisfied grat apartment nice team centrally locatedsupermarket nearby shop cook recommend clear conscience nisantasi many fine restaurant cafe louis vuitton burberry prada luxury shop nearnice place,7.79
6242962,2016-04-20T04:00:00Z,enjoyed stay apartment much location convenient host helpful definitely recommend,9.21
6242962,2016-10-10T04:00:00Z,,4.91
6242962,2017-03-23T04:00:00Z,everything great onur salih helpful every way possible,8.92
6242962,2017-04-03T04:00:00Z,host canceled reservation day arrival automated posting,2.25
6242962,2018-04-13T04:00:00Z,good place single wish cover many area istanbul,2.28
6242962,2018-11-30T05:00:00Z,really great stay carina suite hotel happy live couple week really advice everyone want stay osmanbey,8.37
6242962,2018-12-27T05:00:00Z,two friend stayed carina park loved great staff avaliable help also suitable big family,9.05
6534803,2016-06-18T04:00:00Z,hoster helpful place calm sweet located min walking bus station harbour min dolmush clean flat complete consultation istanbul got absolutely satisfyed,8.67
6627075,2016-08-23T04:00:00Z,apartment located nice area close many good restaurant apartment clean quiet min away many metro station basak helpful responsive cheer,9.31
6627075,2017-09-11T04:00:00Z,,4.91
6627075,2017-10-11T04:00:00Z,basak gave warm welcome helpful efficient really cool apartment well located basak accurately described location recommendation,9.23
6627075,2018-01-18T05:00:00Z,host canceled reservation day arrival automated posting,2.25
7427199,2015-10-01T04:00:00Z,absolutely loved place first ever visit istanbul rented place whole month decor room clean modern soft comfy bed felt like hotel room lot great natural light bathroom fantastic well especially shower super fast wifi helpful staff one time needed make reservation restaurant spoke turkish helped location central close taksim nisantasi great restaurant highly recommend,9.5
7427199,2017-10-13T04:00:00Z,previous reservation another host cancelled day checkin fortunately emrah responded quickly request answered question even allowed quick tour facility staff helped luggage laundry request duration stay apartment new clean modern avantegardesque angular shaped space concrete wall clean white wall tasteful furniture match many thing walking distance metro close centrally located many site see istanbul highly recommend place anyone looking new clean hotelserviced apartment centrally located istanbul,8.07
7427199,2018-07-31T04:00:00Z,handsomely designed studio nice bathroom separated eatingcooking area perfect one couple location harbiye convenient one street main avenue emrah great host apartment perfect shortterm stay,8.91
7427199,2018-09-16T04:00:00Z,location superb easily accessible metro bus stop despite lively main street accommodation quiet room service excellent clean tidy employee frau derya always friendly approachable always made effort fulfill request amenity optimal although occasional difficulty internet connection quickly resolved,7.33
7427199,2018-12-22T05:00:00Z,best host istanbul,4.6
7928490,2016-02-02T05:00:00Z,host canceled reservation day arrival automated posting,2.25
